seq,t_offset_s,query_type,params,status,source,latency_ms,error
33,15.062287092999213,Q4,"{""date_from"": ""2026-06-21"", ""date_to"": ""2026-06-27""}",200,scraper,22101.065355999708,
34,15.521132029,Q1,"{""team"": ""ohiggins""}",200,scraper,19502.744102999714,
35,16.022425397000006,Q2,"{""team"": ""everton""}",200,scraper,22905.137278999973,
36,16.087132931999804,Q5,{},200,cache,5.043907000072068,
37,16.17045589600002,Q4,"{""date_from"": ""2026-08-23"", ""date_to"": ""2026-08-29""}",200,scraper,25507.53630700001,
38,16.29785918699963,Q4,"{""date_from"": ""2026-08-02"", ""date_to"": ""2026-08-08""}",200,scraper,27709.114479000164,
39,17.329877916999976,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""nublense""}",200,scraper,27351.06240099958,
40,17.599505266999586,Q1,"{""team"": ""ulacalera""}",200,scraper,26742.806494999968,
41,17.816842797999925,Q2,"{""team"": ""audax""}",200,scraper,30287.498953999602,
42,17.904846258999896,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,scraper,32712.507162999827,
43,19.04750795899963,Q2,"{""team"": ""colocolo""}",200,scraper,29748.27860900041,
44,19.768307571999685,Q5,{},200,cache,3.7380940002549323,
45,20.127577970999482,Q2,"{""team"": ""coquimbo""}",200,scraper,32352.062144999763,
46,21.031200991999867,Q2,"{""team"": ""laserena""}",200,scraper,31746.723016000033,
47,21.0572456889995,Q2,"{""team"": ""cobresal""}",200,scraper,32732.415247000063,
48,22.639889892999236,Q2,"{""team"": ""palestino""}",200,cache,4.884007999862661,
49,24.392363088999446,Q1,"{""team"": ""limache""}",200,scraper,29114.101901999675,
50,24.841893709000033,Q2,"{""team"": ""everton""}",200,scraper,32059.45264500042,
51,25.633116224999867,Q5,{},200,cache,5.310059000294132,
52,26.002966759999254,Q2,"{""team"": ""ulacalera""}",200,scraper,31359.444618999987,
53,26.207189611999638,Q2,"{""team"": ""limache""}",200,cache,5.169620999367908,
54,26.267725163999785,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,scraper,31337.65260400014,
55,26.394574758999624,Q5,{},200,cache,7.053518999782682,
56,26.685306628000035,Q5,{},200,cache,4.2109469995921245,
57,27.200732984999377,Q1,"{""team"": ""nublense""}",200,scraper,29782.103524000377,
58,27.24526837999929,Q5,{},200,cache,4.8589520001769415,
59,28.252406899999187,Q2,"{""team"": ""coquimbo""}",200,scraper,33076.964337999925,
60,28.519073419999586,Q2,"{""team"": ""palestino""}",200,cache,6.293669999649865,
61,30.57019706399933,Q3,"{""team_a"": ""nublense"", ""team_b"": ""ohiggins""}",200,scraper,31227.891663000264,
62,32.70800824399976,Q5,{},200,cache,3.992359999756445,
63,33.17063813899949,Q1,"{""team"": ""udeconce""}",200,scraper,27665.271654000207,
64,33.75794989499991,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,4.615060000105586,
65,33.95196299399959,Q5,{},200,cache,5.217420000008133,
66,34.10254750900003,Q5,{},200,cache,4.442447999281285,
67,34.68393706699953,Q2,"{""team"": ""ucatolica""}",200,cache,5.169961999854422,
68,34.73841539799923,Q2,"{""team"": ""palestino""}",200,cache,5.113304000587959,
69,35.302361093999934,Q1,"{""team"": ""everton""}",200,scraper,25265.5453819998,
70,35.59749967700009,Q5,{},200,cache,5.811349000396149,
71,35.955889948999356,Q5,{},200,cache,5.084709000584553,
72,36.029267249999975,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,scraper,29367.443598000136,
73,36.486407080999925,Q5,{},200,cache,4.339059999438177,
74,36.92938101599975,Q2,"{""team"": ""depconce""}",200,scraper,29227.753862999634,
75,37.49991224799942,Q1,"{""team"": ""nublense""}",200,scraper,26951.766983000198,
76,39.522444931999416,Q3,"{""team_a"": ""laserena"", ""team_b"": ""ucatolica""}",200,scraper,27138.27239799957,
77,40.38749091799946,Q5,{},200,cache,6.4523229993938,
78,40.662427003999255,Q5,{},200,cache,5.685113000254205,
79,40.71539313299945,Q3,"{""team_a"": ""huachipato"", ""team_b"": ""limache""}",200,scraper,28894.757798999308,
80,41.0198195009998,Q1,"{""team"": ""ohiggins""}",200,cache,5.219718999796896,
81,42.66035358099998,Q5,{},200,cache,6.937835999451636,
82,42.840699959999256,Q5,{},200,cache,4.460094000023673,
83,43.525072993999856,Q2,"{""team"": ""colocolo""}",200,scraper,26527.869115000613,
84,43.566059763999874,Q2,"{""team"": ""coquimbo""}",200,scraper,25945.13312500021,
85,44.20535158999974,Q1,"{""team"": ""cobresal""}",200,scraper,25679.820908999318,
86,45.49637626099957,Q5,{},200,cache,5.938151999544061,
87,45.52457620699988,Q5,{},200,cache,5.008641999665997,
88,45.74402202500005,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udeconce""}",200,scraper,28174.74885199954,
89,46.86007859499932,Q1,"{""team"": ""cobresal""}",200,scraper,25196.926906000044,
90,47.66377966099935,Q5,{},200,cache,17.720834000101604,
91,48.10318276699945,Q1,"{""team"": ""huachipato""}",200,cache,5.154331000085222,
92,48.405819216000054,Q5,{},200,cache,4.222972000206937,
93,48.966434997999386,Q5,{},200,cache,5.326763999619288,
94,49.60665415099993,Q5,{},200,cache,4.939020000165328,
95,49.65388266099944,Q4,"{""date_from"": ""2026-07-05"", ""date_to"": ""2026-07-11""}",200,scraper,27081.025225000303,
96,49.90885797400006,Q2,"{""team"": ""ohiggins""}",200,scraper,25960.46613999988,
97,50.43732736399943,Q2,"{""team"": ""palestino""}",200,cache,4.255939999893599,
98,51.354316859999926,Q1,"{""team"": ""audax""}",200,cache,5.515202000424324,
99,51.603257202999885,Q1,"{""team"": ""udechile""}",200,scraper,25266.875968999557,
100,51.666229861999454,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udeconce""}",200,scraper,28977.977103999365,
101,51.684300504999555,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,scraper,29281.914356000016,
102,51.853946245999396,Q1,"{""team"": ""colocolo""}",200,scraper,28048.27437899985,
103,52.07110650599952,Q2,"{""team"": ""colocolo""}",200,cache,8.035144000132277,
104,52.11451152999962,Q5,{},200,cache,5.321292999724392,
105,52.80524692800009,Q1,"{""team"": ""audax""}",200,cache,3.9141340002970537,
106,53.280870162999236,Q2,"{""team"": ""cobresal""}",200,scraper,28074.045258000297,
107,53.37010203599948,Q2,"{""team"": ""limache""}",200,cache,4.582468000080553,
108,53.45801530999961,Q5,{},200,cache,4.585392000080901,
109,55.108306022999386,Q5,{},200,cache,4.412453999975696,
110,55.926763288000075,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""nublense""}",200,cache,5.97584699971776,
111,57.60541476199978,Q5,{},200,cache,4.173528999672271,
112,57.6308037939998,Q5,{},200,cache,4.208936999930302,
113,58.145750962999955,Q1,"{""team"": ""udeconce""}",200,scraper,23902.920186999836,
114,60.067661213000065,Q4,"{""date_from"": ""2026-06-21"", ""date_to"": ""2026-06-27""}",200,cache,5.131866000738228,
115,60.81739873499919,Q2,"{""team"": ""palestino""}",200,cache,5.379324000386987,
116,61.900356133999594,Q5,{},200,cache,3.3451419994889875,
117,61.99700020699947,Q1,"{""team"": ""udeconce""}",200,cache,3.126827000414778,
118,62.370664512000076,Q1,"{""team"": ""laserena""}",200,scraper,21440.02692899994,
119,63.30142919099944,Q5,{},200,cache,5.187456999919959,
120,63.63122064399977,Q1,"{""team"": ""depconce""}",200,scraper,20314.113071000065,
121,63.78061739799978,Q1,"{""team"": ""palestino""}",200,scraper,20468.44428299937,
122,64.72117445999993,Q1,"{""team"": ""nublense""}",200,cache,4.458118000002287,
123,66.0075638799999,Q2,"{""team"": ""audax""}",200,cache,5.26709500081779,
124,66.04817170299975,Q5,{},200,cache,5.8598499999789055,
125,66.71101380099935,Q1,"{""team"": ""udeconce""}",200,cache,3.9941599998201127,
126,67.16769850499986,Q1,"{""team"": ""udechile""}",200,scraper,17268.926353999632,
127,67.293012954,Q5,{},200,cache,5.663877999722899,
128,67.91153017899978,Q5,{},200,cache,5.317095000464178,
129,68.66179644399926,Q5,{},200,cache,5.483363000166719,
130,68.67757071799952,Q1,"{""team"": ""cobresal""}",200,scraper,17792.37152800033,
131,68.68865802299933,Q3,"{""team_a"": ""ohiggins"", ""team_b"": ""ulacalera""}",200,scraper,19920.059380000566,
132,69.46542289699937,Q2,"{""team"": ""colocolo""}",200,cache,6.586835000234714,
133,69.64944289999949,Q1,"{""team"": ""udechile""}",200,scraper,17181.710705000114,
134,69.96644820399979,Q5,{},200,cache,3.769781000301009,
135,70.05425726499925,Q2,"{""team"": ""palestino""}",200,cache,4.191055000774213,
136,70.25793324499955,Q2,"{""team"": ""cobresal""}",200,cache,3.751943000679603,
137,72.59375750299932,Q1,"{""team"": ""ucatolica""}",200,scraper,14985.427481999977,
138,73.33735651299958,Q2,"{""team"": ""colocolo""}",200,cache,5.650430000059714,
139,73.64257699900008,Q3,"{""team_a"": ""laserena"", ""team_b"": ""nublense""}",200,scraper,17286.74208800021,
140,73.74854958800006,Q1,"{""team"": ""laserena""}",200,scraper,16049.307211000269,
141,74.01407650300007,Q1,"{""team"": ""cobresal""}",200,cache,4.5156509995649685,
142,74.10390966499926,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""laserena""}",200,scraper,18062.70012599998,
143,74.75235092099956,Q3,"{""team_a"": ""everton"", ""team_b"": ""udechile""}",200,scraper,18840.754029999516,
144,75.25999427499937,Q5,{},200,cache,7.615112999701523,
145,75.36400780799977,Q1,"{""team"": ""nublense""}",200,cache,5.627906999507104,
146,75.91969586699997,Q1,"{""team"": ""coquimbo""}",200,cache,6.2995340003908495,
147,76.30357289699987,Q4,"{""date_from"": ""2026-07-19"", ""date_to"": ""2026-07-25""}",200,scraper,21038.53268199964,
148,76.5074977129998,Q2,"{""team"": ""audax""}",200,cache,5.468409000059182,
149,76.8662457169994,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,scraper,20004.657360999772,
150,76.9554611959993,Q4,"{""date_from"": ""2026-06-07"", ""date_to"": ""2026-06-13""}",200,scraper,25551.087939000354,
151,77.42380505599976,Q4,"{""date_from"": ""2026-05-03"", ""date_to"": ""2026-05-09""}",200,scraper,26484.937010000067,
152,78.21950906099937,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""palestino""}",200,scraper,27286.77237700049,
153,79.30418010299945,Q2,"{""team"": ""laserena""}",200,cache,6.931691999852774,
154,79.4165971579996,Q2,"{""team"": ""ulacalera""}",200,cache,6.48940999963088,
155,79.60264840799937,Q1,"{""team"": ""ucatolica""}",200,scraper,25477.693920000092,
156,79.66783706699971,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""huachipato""}",200,cache,6.771577000108664,
157,79.87899551499959,Q5,{},200,cache,5.6237400003738,
158,80.9546950569993,Q1,"{""team"": ""palestino""}",200,scraper,24630.49768199926,
159,81.18859931499992,Q4,"{""date_from"": ""2026-05-03"", ""date_to"": ""2026-05-09""}",200,scraper,30363.811895000254,
160,82.15413114799958,Q5,{},200,cache,5.261677999442327,
161,82.4319481929997,Q1,"{""team"": ""depconce""}",200,scraper,25921.66236599951,
162,82.65119794399925,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udeconce""}",200,cache,6.017376000272634,
163,82.94372304899935,Q5,{},200,cache,8.722563999981503,
164,84.15877311999975,Q5,{},200,cache,4.304776000026322,
165,84.68904577899957,Q5,{},200,cache,3.116529999715567,
166,85.90657930399993,Q2,"{""team"": ""nublense""}",200,scraper,24636.97576499999,
167,86.22985179699936,Q2,"{""team"": ""ucatolica""}",200,cache,5.726691999370814,
168,86.86842837099994,Q4,"{""date_from"": ""2026-05-17"", ""date_to"": ""2026-05-23""}",200,scraper,29316.842021999946,
169,86.88869345900002,Q1,"{""team"": ""ucatolica""}",200,scraper,26480.640943000253,
170,87.85474406999947,Q5,{},200,cache,4.183355000350275,
171,88.35773181799959,Q1,"{""team"": ""limache""}",200,cache,6.077144999835582,
172,88.51323128099921,Q2,"{""team"": ""udeconce""}",200,scraper,27966.00368199961,
173,88.96034399699965,Q5,{},200,cache,5.101136000121187,
174,89.0758069579997,Q1,"{""team"": ""ucatolica""}",200,cache,3.740990000551392,
175,89.1168391049996,Q4,"{""date_from"": ""2026-06-28"", ""date_to"": ""2026-07-04""}",200,scraper,32185.126131999823,
176,89.21103439499984,Q2,"{""team"": ""everton""}",200,cache,4.556582000077469,
177,89.65831704199991,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""depconce""}",200,scraper,29952.345304999653,
178,89.7913578559992,Q5,{},200,cache,9.278341000026558,
179,90.04011397999966,Q5,{},200,cache,4.51290599994536,
180,90.33517411999946,Q1,"{""team"": ""huachipato""}",200,cache,4.226475999530521,
181,90.64289863999966,Q5,{},200,cache,5.716872999983025,
182,91.48605331599992,Q1,"{""team"": ""laserena""}",200,cache,3.968426999563235,
183,92.45907640899986,Q5,{},200,cache,4.2087159999937285,
184,92.56752836499982,Q4,"{""date_from"": ""2026-07-12"", ""date_to"": ""2026-07-18""}",200,scraper,32914.75202499987,
185,92.78865753199989,Q1,"{""team"": ""palestino""}",200,cache,4.143701999964833,
186,93.00720537699999,Q3,"{""team_a"": ""limache"", ""team_b"": ""nublense""}",200,scraper,32983.7108870006,
187,93.96838662299979,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""udechile""}",200,scraper,31964.4209879998,
188,96.05556826499924,Q1,"{""team"": ""limache""}",200,cache,3.6810569999943255,
189,96.80621913999948,Q3,"{""team_a"": ""laserena"", ""team_b"": ""ulacalera""}",200,scraper,30999.430770999425,
190,96.84237161300007,Q2,"{""team"": ""limache""}",200,cache,6.520105000163312,
191,97.33232516699991,Q2,"{""team"": ""colocolo""}",200,cache,4.919280999274633,
192,97.5523341549997,Q2,"{""team"": ""colocolo""}",200,cache,5.317163999279728,
193,97.8081567119998,Q5,{},200,cache,5.271146000268345,
194,98.36324656499983,Q2,"{""team"": ""audax""}",200,cache,5.975525999929232,
195,98.75989530700008,Q4,"{""date_from"": ""2026-06-21"", ""date_to"": ""2026-06-27""}",200,cache,4.624485000022105,
196,98.76674129599996,Q5,{},200,cache,5.420247000074596,
197,98.7967554249999,Q5,{},200,cache,7.453984000676428,
198,98.86554867599989,Q2,"{""team"": ""limache""}",200,cache,5.276392999803647,
199,99.01724282899977,Q5,{},200,cache,4.084731999682845,
200,100.0588221629996,Q2,"{""team"": ""nublense""}",200,scraper,28535.92108200064,
