seq,t_offset_s,query_type,params,status,source,latency_ms,error
38,16.29732544000035,Q2,"{""team"": ""udechile""}",200,cache,4.384087000289583,
39,17.329373583999768,Q2,"{""team"": ""laserena""}",200,scraper,4581.6054910001185,
40,17.600002934999793,Q5,{},200,cache,5.917754999245517,
41,17.816359391000333,Q2,"{""team"": ""coquimbo""}",200,scraper,8588.881738000055,
42,17.905154349999975,Q2,"{""team"": ""everton""}",200,scraper,7705.802393999875,
43,19.04906845200003,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,4.995498999960546,
44,19.768268840999554,Q2,"{""team"": ""colocolo""}",200,cache,4.5972319994689315,
45,20.12747294000019,Q2,"{""team"": ""colocolo""}",200,cache,3.5242240001025493,
46,21.031138860000283,Q5,{},200,cache,3.4041399994748645,
47,21.057790502999524,Q2,"{""team"": ""udechile""}",200,cache,4.211421000036353,
48,22.63997749200007,Q5,{},200,cache,3.177509000124701,
49,24.393319924000025,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,3.8331839996317285,
50,24.84132025300005,Q1,"{""team"": ""udechile""}",200,cache,3.054441999665869,
51,25.632240695999826,Q4,"{""date_from"": ""2026-08-09"", ""date_to"": ""2026-08-15""}",200,cache,3.0903970000508707,
52,26.0029284000002,Q2,"{""team"": ""udechile""}",200,cache,3.631793999375077,
53,26.206975385000078,Q2,"{""team"": ""cobresal""}",200,scraper,3215.530571000272,
54,26.268013068000073,Q3,"{""team_a"": ""huachipato"", ""team_b"": ""limache""}",200,cache,2.950207000139926,
55,26.39523660099985,Q5,{},200,cache,3.3180959999299375,
56,26.68614871600039,Q1,"{""team"": ""coquimbo""}",200,cache,6.753775000106543,
57,27.20168455699968,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,cache,7.459493000169459,
58,27.243731227000353,Q2,"{""team"": ""coquimbo""}",200,cache,13.173250000363623,
59,28.253355681000357,Q1,"{""team"": ""udechile""}",200,cache,3.3683839992590947,
60,28.519184480999684,Q3,"{""team_a"": ""audax"", ""team_b"": ""udeconce""}",200,cache,2.975980999508465,
61,30.573176865999812,Q5,{},200,cache,7.37301600020146,
62,32.71111959100017,Q2,"{""team"": ""colocolo""}",200,cache,14.114529999460501,
63,33.171581018000325,Q1,"{""team"": ""everton""}",200,cache,10.935262000202783,
64,33.75968407599976,Q5,{},200,cache,11.627115000010235,
65,33.95313286199962,Q2,"{""team"": ""coquimbo""}",200,cache,13.228161999904842,
66,34.1023862940001,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.87266600006842,
67,34.685455318000095,Q5,{},200,cache,11.493601000438503,
68,34.73861480599953,Q3,"{""team_a"": ""everton"", ""team_b"": ""udechile""}",200,cache,10.89644599960593,
69,35.30258488900017,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.13879999936762,
70,35.598537120999936,Q2,"{""team"": ""udechile""}",200,cache,12.938564000251063,
71,35.955718725000224,Q5,{},200,cache,11.24699799947848,
72,36.027614405999884,Q5,{},200,cache,10.871603999476065,
73,36.487569367000106,Q5,{},200,cache,11.186785000063537,
74,36.92979078600001,Q2,"{""team"": ""udechile""}",200,cache,12.95987600042281,
75,37.50123865800015,Q5,{},200,cache,11.203607000425109,
76,39.524097282000184,Q5,{},200,cache,11.787782000283187,
77,40.38839331199961,Q1,"{""team"": ""colocolo""}",200,cache,10.871383999983664,
78,40.66113555999982,Q1,"{""team"": ""udeconce""}",200,cache,10.66356400042423,
79,40.71538471900021,Q5,{},200,cache,10.984000999997079,
80,41.02030417199967,Q1,"{""team"": ""colocolo""}",200,cache,10.719240000071295,
81,42.662275063999914,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.122063999915554,
82,42.841071023999575,Q5,{},200,cache,11.516669999764417,
83,43.52591872799985,Q2,"{""team"": ""udechile""}",200,cache,12.845164999816916,
84,43.56666142999984,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,9.429948000615695,
85,44.2062486220002,Q2,"{""team"": ""udechile""}",200,cache,11.923123999622476,
86,45.497932598999796,Q5,{},200,cache,11.19380700038164,
87,45.52479107799991,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.113033999914478,
88,45.74472025999967,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.164739999709127,
89,46.86052011300035,Q2,"{""team"": ""udechile""}",200,cache,11.760682999920391,
90,47.66356124499998,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.81831100054842,
91,48.10334894399966,Q2,"{""team"": ""udechile""}",200,cache,11.878234000505472,
92,48.405992869999864,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.54264000049443,
93,48.96667748599975,Q5,{},200,cache,11.197247999916726,
94,49.60715696999978,Q5,{},200,cache,11.213470000257075,
95,49.654031047999524,Q1,"{""team"": ""udechile""}",200,cache,10.255965000396827,
96,49.90909164599998,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,11.475652000626724,
97,50.437688885999705,Q1,"{""team"": ""ucatolica""}",200,cache,10.728018000008888,
98,51.353918351000175,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.206048999862105,
99,51.60486690400012,Q5,{},200,cache,11.336352999933297,
100,51.66578778599978,Q5,{},200,cache,10.839761000170256,
101,51.685280263000095,Q1,"{""team"": ""udechile""}",200,cache,10.338913999476063,
102,51.854389932999766,Q2,"{""team"": ""udechile""}",200,cache,11.98532000034902,
103,52.07106424199992,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,10.02603800043289,
104,52.114657394999995,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,scraper,6766.361124000468,
105,52.80532044499978,Q1,"{""team"": ""udechile""}",200,cache,3.5529010001482675,
106,53.28050746499957,Q2,"{""team"": ""nublense""}",200,scraper,4626.26165599977,
107,53.369244192000224,Q2,"{""team"": ""udechile""}",200,scraper,4113.335104999351,
108,53.45877748200019,Q2,"{""team"": ""udechile""}",200,scraper,7407.7607710005395,
109,55.10936921499979,Q2,"{""team"": ""udechile""}",200,scraper,5983.1509859996,
110,55.925345904000096,Q5,{},200,cache,4.348516999925778,
111,57.60499724700003,Q2,"{""team"": ""nublense""}",200,scraper,3819.86868399963,
112,57.630843142999765,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,3.5102239999105223,
113,58.1462701749997,Q5,{},200,cache,3.769236000152887,
114,60.067437564999636,Q5,{},200,cache,4.6678640001118765,
115,60.81737779499963,Q5,{},200,cache,4.5622920006280765,
116,61.90288145900013,Q5,{},200,cache,12.367541999992682,
117,61.997964375000265,Q5,{},200,cache,12.008995999167382,
118,62.36999652200029,Q1,"{""team"": ""colocolo""}",200,cache,11.80290399952355,
119,63.30241306300013,Q2,"{""team"": ""udechile""}",200,cache,12.921692000418261,
120,63.63114451000001,Q1,"{""team"": ""udechile""}",200,cache,11.541154999576975,
121,63.78143064100004,Q5,{},200,cache,11.640344999250374,
122,64.72161422499994,Q2,"{""team"": ""udeconce""}",200,scraper,4393.741011999737,
123,66.00840049500039,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.908807999840064,
124,66.0489160090001,Q5,{},200,cache,8.348545999979251,
125,66.71144998799991,Q5,{},200,cache,12.003947999801312,
126,67.16760671599968,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,9.275209000406903,
127,67.29325590299959,Q1,"{""team"": ""udechile""}",200,cache,2.7232590000494383,
128,67.91076740100016,Q5,{},200,cache,3.24686399926577,
129,68.66135653299989,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,3.229728999940562,
130,68.67681589400036,Q5,{},200,cache,3.048904999559454,
131,68.6880669279999,Q1,"{""team"": ""colocolo""}",200,cache,2.9902239994044066,
132,69.4663202769998,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,cache,10.380962999988697,
133,69.64944578599989,Q1,"{""team"": ""ohiggins""}",200,cache,10.991269999976794,
134,69.96735384800013,Q1,"{""team"": ""udechile""}",200,cache,11.063732000366144,
135,70.05406914600007,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,cache,10.12898499993753,
136,70.25791935500001,Q2,"{""team"": ""udechile""}",200,cache,13.097098000798724,
137,72.59522956799992,Q5,{},200,cache,13.124881999829086,
138,73.33787695800038,Q2,"{""team"": ""colocolo""}",200,cache,13.076678000288666,
139,73.64308830499976,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,scraper,6393.137702999411,
140,73.74734169699968,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,4.168081999523565,
141,74.01412074600012,Q5,{},200,cache,8.503314999870781,
142,74.10419452499991,Q2,"{""team"": ""coquimbo""}",200,scraper,4390.335158999733,
143,74.75248923599975,Q2,"{""team"": ""udechile""}",200,cache,5.104142000163847,
144,75.25937780299955,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,scraper,8092.039561000092,
145,75.36441988699971,Q2,"{""team"": ""udeconce""}",200,cache,7.349544000135211,
146,75.91968414199982,Q1,"{""team"": ""udechile""}",200,cache,4.965415999322431,
147,76.30328601000019,Q5,{},200,cache,3.9094169997042627,
148,76.50761014099953,Q5,{},200,cache,3.4936609999931534,
149,76.86672446299963,Q1,"{""team"": ""udechile""}",200,cache,4.244189999553782,
150,76.95629031899989,Q2,"{""team"": ""ucatolica""}",200,scraper,5526.003017000221,
151,77.4245274269997,Q5,{},200,cache,3.8576060005652835,
152,78.21934411199982,Q5,{},200,cache,3.9230559996212833,
153,79.30359667700031,Q2,"{""team"": ""udechile""}",200,cache,4.345950000242738,
154,79.41636872300023,Q5,{},200,cache,4.028210999422299,
155,79.6028021989996,Q5,{},200,cache,4.181690999757848,
156,79.66832560399962,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,3.702696999425825,
157,79.88041930799955,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,scraper,5907.4822550001045,
158,80.9553679339997,Q5,{},200,cache,3.364651999618218,
159,81.18915739299973,Q2,"{""team"": ""coquimbo""}",200,cache,5.102520000036748,
160,82.15336616700006,Q5,{},200,cache,4.447372000868199,
161,82.43130192300032,Q1,"{""team"": ""udechile""}",200,cache,4.125073999603046,
162,82.65172745200016,Q1,"{""team"": ""colocolo""}",200,cache,3.5356680000404594,
163,82.94374476699977,Q2,"{""team"": ""colocolo""}",200,cache,4.1212090000044554,
164,84.15843622200009,Q5,{},200,cache,2.975540999614168,
165,84.68914409100034,Q2,"{""team"": ""colocolo""}",200,cache,4.162314000495826,
166,85.90551048799989,Q2,"{""team"": ""colocolo""}",200,cache,13.366943000619358,
167,86.23004919599953,Q5,{},200,cache,11.570925999876636,
168,86.8678728570003,Q5,{},200,cache,11.577878000025521,
169,86.88809508899976,Q1,"{""team"": ""udechile""}",200,cache,10.585595000520698,
170,87.85728031999952,Q2,"{""team"": ""udechile""}",200,cache,12.437387999852945,
171,88.35783549499956,Q5,{},200,cache,11.795354999776464,
172,88.51442197599954,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.801502000504115,
173,88.95933673499985,Q5,{},200,cache,11.37458900029742,
174,89.07641691400022,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,9.83822499983944,
175,89.11679346399978,Q1,"{""team"": ""udechile""}",200,cache,10.634741000103531,
176,89.21108935400025,Q5,{},200,cache,12.432821999937005,
177,89.65852605500004,Q5,{},200,cache,11.478975000500213,
178,89.79174121100004,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,cache,10.349374999350403,
179,90.04087156599962,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.2017330000308,
180,90.33487970700025,Q1,"{""team"": ""udechile""}",200,cache,11.03073400008725,
181,90.6428148189998,Q5,{},200,cache,11.334769999848504,
182,91.48763659799988,Q5,{},200,cache,11.918000000150641,
183,92.46114604899958,Q5,{},200,cache,11.170479000611522,
184,92.56601081400004,Q5,{},200,cache,11.746670999855269,
185,92.78860282799997,Q2,"{""team"": ""udechile""}",200,scraper,2786.0365090000414,
186,93.00720768700012,Q1,"{""team"": ""udeconce""}",200,cache,13.325253999937559,
187,93.9693346490003,Q5,{},200,cache,3.134751999823493,
188,96.05468957500034,Q2,"{""team"": ""colocolo""}",200,cache,12.960381000084453,
189,96.8055781359999,Q1,"{""team"": ""ucatolica""}",200,cache,10.96576600048138,
190,96.84214894999968,Q5,{},200,cache,10.556207999798062,
191,97.33377208599995,Q5,{},200,cache,11.3953420004691,
192,97.5530356170002,Q5,{},200,cache,11.440315999607265,
193,97.80838482299987,Q5,{},200,cache,11.392044999411155,
194,98.36296154299998,Q1,"{""team"": ""udeconce""}",200,cache,10.871151999708673,
195,98.75982176900015,Q2,"{""team"": ""ucatolica""}",200,cache,11.459332999947947,
196,98.76624231299957,Q5,{},200,cache,7.172552000156429,
197,98.79704191200017,Q5,{},200,cache,11.324303000037617,
198,98.86600062300022,Q5,{},200,cache,10.555729999396135,
199,99.01737243699972,Q2,"{""team"": ""udeconce""}",200,cache,13.325304000318283,
200,100.05918516299971,Q1,"{""team"": ""depconce""}",200,cache,10.785405000206083,
