seq,t_offset_s,query_type,params,status,source,latency_ms,error
71,35.95538496200061,Q5,{},200,cache,11.206398000467743,
72,36.028235415999916,Q5,{},200,cache,11.982209000052535,
73,36.4873280970005,Q5,{},200,cache,11.042185999940557,
74,36.92944388600063,Q2,"{""team"": ""udechile""}",200,cache,12.788150000233145,
75,37.50069474100019,Q5,{},200,cache,10.937159000604879,
76,39.523458756000764,Q5,{},200,cache,10.955587999887939,
77,40.38891050800066,Q1,"{""team"": ""colocolo""}",200,cache,10.529633999794896,
78,40.66130998300014,Q1,"{""team"": ""udeconce""}",200,cache,10.366490000706108,
79,40.715279162000115,Q5,{},200,cache,11.646673000541341,
80,41.01984073499989,Q1,"{""team"": ""colocolo""}",200,cache,11.377837000509317,
81,42.66245743200034,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.060971000712016,
82,42.84119668099993,Q5,{},200,cache,11.033580000002985,
83,43.525560398999914,Q2,"{""team"": ""udechile""}",200,cache,12.79595799951494,
84,43.56627285900049,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,9.400144000210275,
85,44.20582789299988,Q2,"{""team"": ""udechile""}",200,cache,12.825772999349283,
86,45.498836776000644,Q5,{},200,cache,11.044159999983094,
87,45.52551680000033,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,9.9758890000885,
88,45.74530831100037,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.274766000293312,
89,46.86121679200005,Q2,"{""team"": ""udechile""}",200,cache,12.445680000382708,
90,47.66394209800001,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.31829099974857,
91,48.10324050300005,Q2,"{""team"": ""udechile""}",200,cache,11.688731000504049,
92,48.40570819500044,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.511383000448404,
93,48.96738832900064,Q5,{},200,cache,11.030134000066028,
94,49.60662352000054,Q5,{},200,cache,12.378430000353546,
95,49.65368668800056,Q1,"{""team"": ""udechile""}",200,cache,11.336397999912151,
96,49.90887778600063,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.492643000361568,
97,50.437428030000774,Q1,"{""team"": ""ucatolica""}",200,cache,10.502535999876272,
98,51.354438182000195,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.102809999807505,
99,51.60423635799998,Q5,{},200,cache,11.958936000155518,
100,51.665861892000066,Q5,{},200,cache,11.0159100004239,
101,51.68446652700004,Q1,"{""team"": ""udechile""}",200,cache,11.556644000847882,
102,51.85480280200045,Q2,"{""team"": ""udechile""}",200,cache,12.980399999833026,
103,52.071857877000184,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,9.961617999579175,
104,52.11435997400076,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,9.858868999799597,
105,52.80644571399989,Q1,"{""team"": ""udechile""}",200,cache,10.767640999802097,
106,53.28129641400028,Q2,"{""team"": ""nublense""}",200,scraper,3578.5377349993723,
107,53.36979759000042,Q2,"{""team"": ""udechile""}",200,cache,15.692983000008098,
108,53.459462442000586,Q2,"{""team"": ""udechile""}",200,cache,12.779454999872542,
109,55.10726425900066,Q2,"{""team"": ""udechile""}",200,cache,3.736745999958657,
110,55.92611538900019,Q5,{},200,cache,3.8939679998293286,
111,57.605607486000736,Q2,"{""team"": ""nublense""}",200,cache,12.451966000298853,
112,57.630518875000234,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.229927000182215,
113,58.14577530400038,Q5,{},200,cache,11.353799000062281,
114,60.06866917000025,Q5,{},200,cache,11.283568999715499,
115,60.818338816000505,Q5,{},200,cache,11.345526000695827,
116,61.90237534300013,Q5,{},200,cache,12.04734000020835,
117,61.997104862000015,Q5,{},200,cache,11.091719999967609,
118,62.370190110000294,Q1,"{""team"": ""colocolo""}",200,cache,10.86124299945368,
119,63.30258849800066,Q2,"{""team"": ""udechile""}",200,cache,12.789825000254496,
120,63.63156038100078,Q1,"{""team"": ""udechile""}",200,cache,10.961398999825178,
121,63.78126131600038,Q5,{},200,cache,10.953463999612723,
122,64.72178334799992,Q2,"{""team"": ""udeconce""}",200,scraper,3647.6764010003535,
123,66.0084829690004,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,13.059075999990455,
124,66.04890961100045,Q5,{},200,cache,5.9158360008950694,
125,66.7112447440004,Q5,{},200,cache,3.623775000050955,
126,67.16751583400037,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,3.1714349997855606,
127,67.29302950500005,Q1,"{""team"": ""udechile""}",200,cache,3.867755999635847,
128,67.91070844000023,Q5,{},200,cache,3.1636760004403186,
129,68.66130043400062,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.230636999949638,
130,68.67704721300015,Q5,{},200,cache,10.586743999738246,
131,68.68815952300065,Q1,"{""team"": ""colocolo""}",200,cache,9.883185999569832,
132,69.46541676500055,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,cache,10.299003000000084,
133,69.64944418800042,Q1,"{""team"": ""ohiggins""}",200,cache,10.822889999872132,
134,69.96721992700077,Q1,"{""team"": ""udechile""}",200,cache,10.706514000048628,
135,70.05458870000075,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,cache,10.00776599994424,
136,70.25729709900043,Q2,"{""team"": ""udechile""}",200,cache,11.731524000424542,
137,72.59483186000034,Q5,{},200,cache,11.249938999753795,
138,73.33746982299999,Q2,"{""team"": ""colocolo""}",200,cache,13.268979000713443,
139,73.64293070700023,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.829077000380494,
140,73.74743057500018,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,9.726832000524155,
141,74.01391966000028,Q5,{},200,cache,11.15602800018678,
142,74.10373828499996,Q2,"{""team"": ""coquimbo""}",200,cache,11.358120000295457,
143,74.7522215150002,Q2,"{""team"": ""udechile""}",200,cache,11.944416999540408,
144,75.26015521800036,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.499162999622058,
145,75.36432160799995,Q2,"{""team"": ""udeconce""}",200,cache,13.635014999636041,
146,75.9204002030001,Q1,"{""team"": ""udechile""}",200,cache,10.516496000491315,
147,76.30385865400058,Q5,{},200,cache,10.999377999723947,
148,76.50769449000018,Q5,{},200,cache,10.998208000273735,
149,76.86767419400076,Q1,"{""team"": ""udechile""}",200,cache,10.585525999886158,
150,76.9559285940004,Q2,"{""team"": ""ucatolica""}",200,scraper,3500.5453760004457,
151,77.42467448200023,Q5,{},200,cache,14.004274000399164,
152,78.21881719300018,Q5,{},200,cache,2.7092440004707896,
153,79.30319769700054,Q2,"{""team"": ""udechile""}",200,cache,3.546635999555292,
154,79.41606001500077,Q5,{},200,cache,2.8624329997910536,
155,79.60226501700072,Q5,{},200,cache,2.719167000577727,
156,79.66822625500026,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,2.6247539999531,
157,79.88020948600024,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,2.656599000147253,
158,80.95450513800006,Q5,{},200,cache,8.925991999603866,
159,81.1891058629999,Q2,"{""team"": ""coquimbo""}",200,cache,13.184716000068875,
160,82.15414191900072,Q5,{},200,cache,11.654204000478785,
161,82.43169281700011,Q1,"{""team"": ""udechile""}",200,cache,10.592294000161928,
162,82.65206680300071,Q1,"{""team"": ""colocolo""}",200,cache,10.599670000374317,
163,82.94257076300073,Q2,"{""team"": ""colocolo""}",200,cache,13.209683000241057,
164,84.15990433000024,Q5,{},200,cache,10.29903699964052,
165,84.68918530800056,Q2,"{""team"": ""colocolo""}",200,cache,13.303615999575413,
166,85.90659937100008,Q2,"{""team"": ""colocolo""}",200,cache,13.512470000023313,
167,86.23031044300023,Q5,{},200,cache,11.293891999230254,
168,86.86790375100009,Q5,{},200,cache,11.311481000120693,
169,86.88785053800075,Q1,"{""team"": ""udechile""}",200,cache,10.106390000146348,
170,87.85653084200021,Q2,"{""team"": ""udechile""}",200,cache,13.053747999947518,
171,88.35800213499988,Q5,{},200,cache,11.3772369995786,
172,88.51415799500046,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.674066999854404,
173,88.95987997700013,Q5,{},200,cache,11.425751999922795,
174,89.07701517000078,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.678556000129902,
175,89.11723490700024,Q1,"{""team"": ""udechile""}",200,cache,10.585641999568907,
176,89.21148163399994,Q5,{},200,cache,11.047110000617977,
177,89.65861021799992,Q5,{},200,cache,11.205838000023505,
178,89.7914529919999,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,cache,10.411702000055811,
179,90.04064591000042,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.152870000638359,
180,90.33660728500035,Q1,"{""team"": ""udechile""}",200,cache,10.701389999667299,
181,90.6432293730004,Q5,{},200,cache,11.262107999755244,
182,91.4880018620006,Q5,{},200,cache,11.224953000237292,
183,92.46081813,Q5,{},200,cache,11.15378799931932,
184,92.56666699400012,Q5,{},200,cache,11.168752999765275,
185,92.7886839290004,Q2,"{""team"": ""udechile""}",200,cache,11.612627999966207,
186,93.00798724100059,Q1,"{""team"": ""udeconce""}",200,cache,10.423755000374513,
187,93.96994304600048,Q5,{},200,cache,11.073868000494258,
188,96.05572206400029,Q2,"{""team"": ""colocolo""}",200,cache,11.59345799987932,
189,96.80653340300069,Q1,"{""team"": ""ucatolica""}",200,cache,10.696908000682015,
190,96.84283855000012,Q5,{},200,cache,10.504579000553349,
191,97.33445076299995,Q5,{},200,cache,11.026028000742372,
192,97.55330137800047,Q5,{},200,cache,10.993959999723302,
193,97.80810022100013,Q5,{},200,cache,11.08195600045292,
194,98.36337995000031,Q1,"{""team"": ""udeconce""}",200,cache,11.02060000084748,
195,98.75939578199996,Q2,"{""team"": ""ucatolica""}",200,cache,13.491814000190061,
196,98.76673109200055,Q5,{},200,cache,13.864544000171009,
197,98.7971732370006,Q5,{},200,cache,10.469504000866436,
198,98.8662686860007,Q5,{},200,cache,10.393346000455495,
199,99.01742775100047,Q2,"{""team"": ""udeconce""}",200,cache,12.918032000015955,
200,100.05881862100068,Q1,"{""team"": ""depconce""}",200,cache,10.896472999775142,
