seq,t_offset_s,query_type,params,status,source,latency_ms,error
49,24.394248745999903,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.341025999878184,
50,24.841576972999974,Q1,"{""team"": ""udechile""}",200,cache,10.896881000007852,
51,25.6333327429993,Q4,"{""date_from"": ""2026-08-09"", ""date_to"": ""2026-08-15""}",200,cache,10.645402999216458,
52,26.00393252699996,Q2,"{""team"": ""udechile""}",200,cache,13.128113000675512,
53,26.207125246999567,Q2,"{""team"": ""cobresal""}",200,cache,11.834664000161865,
54,26.26788318999934,Q3,"{""team_a"": ""huachipato"", ""team_b"": ""limache""}",200,cache,10.781670999676862,
55,26.395285293999223,Q5,{},200,cache,11.778878999393783,
56,26.685924931000045,Q1,"{""team"": ""coquimbo""}",200,cache,10.861935999855632,
57,27.20175507299973,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,cache,6.7067829995721695,
58,27.24398674099939,Q2,"{""team"": ""coquimbo""}",200,cache,12.619156999789993,
59,28.253544802999386,Q1,"{""team"": ""udechile""}",200,cache,11.051886000132072,
60,28.51941847099988,Q3,"{""team_a"": ""audax"", ""team_b"": ""udeconce""}",200,cache,10.576126000160002,
61,30.572468132999347,Q5,{},200,cache,5.732623000767489,
62,32.70981254599974,Q2,"{""team"": ""colocolo""}",200,cache,13.227025000560388,
63,33.17114473199945,Q1,"{""team"": ""everton""}",200,cache,3.0297029998109792,
64,33.75817452499996,Q5,{},200,cache,11.108405999948445,
65,33.9531127679993,Q2,"{""team"": ""coquimbo""}",200,cache,13.935959999798797,
66,34.103029283999604,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.819346000062069,
67,34.68601547099934,Q5,{},200,cache,11.227381000026071,
68,34.738885732999734,Q3,"{""team_a"": ""everton"", ""team_b"": ""udechile""}",200,cache,9.753356000146596,
69,35.30276417999994,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.250248000374995,
70,35.59681639900009,Q2,"{""team"": ""udechile""}",200,cache,12.99090399970737,
71,35.956032238999796,Q5,{},200,cache,11.23960899985832,
72,36.02789844600011,Q5,{},200,cache,11.111133000667905,
73,36.487100939999436,Q5,{},200,cache,11.51359899995441,
74,36.92934178899941,Q2,"{""team"": ""udechile""}",200,cache,11.961225000050035,
75,37.500324793999425,Q5,{},200,cache,11.235789000238583,
76,39.525224549000086,Q5,{},200,cache,11.157142000229214,
77,40.38886020099926,Q1,"{""team"": ""colocolo""}",200,cache,10.785505999592715,
78,40.661539577999974,Q1,"{""team"": ""udeconce""}",200,cache,10.703793999709887,
79,40.714864388000024,Q5,{},200,cache,11.180564999449416,
80,41.01996169299946,Q1,"{""team"": ""colocolo""}",200,cache,11.521823999828484,
81,42.662742816999526,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.225983000054839,
82,42.84065000999999,Q5,{},200,cache,11.101445999884163,
83,43.5260509310001,Q2,"{""team"": ""udechile""}",200,cache,13.047219999862136,
84,43.56699616300011,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,9.63402999968821,
85,44.20532617199933,Q2,"{""team"": ""udechile""}",200,cache,12.954701000126079,
86,45.49844171999939,Q5,{},200,cache,11.316967000311706,
87,45.525400173999515,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.935838000477816,
88,45.74516765499993,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.213268999905267,
89,46.86103470499984,Q2,"{""team"": ""udechile""}",200,cache,13.006162000237964,
90,47.66372240599958,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.243984000226192,
91,48.102976146999936,Q2,"{""team"": ""udechile""}",200,cache,13.128724999660335,
92,48.40628525200009,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.70120200074598,
93,48.967102794999846,Q5,{},200,cache,11.219153000638471,
94,49.60759163399962,Q5,{},200,cache,11.222360000829212,
95,49.65444859999934,Q1,"{""team"": ""udechile""}",200,cache,10.33270799962338,
96,49.90866950399959,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.798681999403925,
97,50.437586166000074,Q1,"{""team"": ""ucatolica""}",200,cache,10.599582000395458,
98,51.35471181799949,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.852287000489014,
99,51.604310701999566,Q5,{},200,cache,11.254750000261993,
100,51.66615636499955,Q5,{},200,cache,10.996904999956314,
101,51.68477674599944,Q1,"{""team"": ""udechile""}",200,cache,10.643593999702716,
102,51.854191071999594,Q2,"{""team"": ""udechile""}",200,cache,12.993433999326953,
103,52.07124836000003,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,10.21790799950395,
104,52.11500502099989,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,9.722455999508384,
105,52.80532109399974,Q1,"{""team"": ""udechile""}",200,cache,10.705599999710103,
106,53.28112212399992,Q2,"{""team"": ""nublense""}",200,cache,13.018420000662445,
107,53.36911280299955,Q2,"{""team"": ""udechile""}",200,cache,12.963496000338637,
108,53.45905148699967,Q2,"{""team"": ""udechile""}",200,cache,12.97932600027707,
109,55.10855300999992,Q2,"{""team"": ""udechile""}",200,cache,13.5795030000736,
110,55.92683972699979,Q5,{},200,scraper,4135.577971999737,
111,57.6053814729994,Q2,"{""team"": ""nublense""}",200,cache,16.25997999963147,
112,57.63024062399927,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,3.551625000000058,
113,58.14508752599977,Q5,{},200,scraper,3034.482580000258,
114,60.066649049999796,Q5,{},200,cache,3.584021000278881,
115,60.81816200799949,Q5,{},200,cache,3.566692999811494,
116,61.90129560999958,Q5,{},200,cache,6.42796800002543,
117,61.997268322999844,Q5,{},200,cache,11.540392999449978,
118,62.3708456989998,Q1,"{""team"": ""colocolo""}",200,cache,11.414903000513732,
119,63.301781813999696,Q2,"{""team"": ""udechile""}",200,cache,13.314288999936252,
120,63.631298829000116,Q1,"{""team"": ""udechile""}",200,cache,11.235341999963566,
121,63.78127436499926,Q5,{},200,cache,11.503071000333875,
122,64.72133947699967,Q2,"{""team"": ""udeconce""}",200,cache,13.287544999911916,
123,66.00879994999923,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.632497999722546,
124,66.04897129799974,Q5,{},200,cache,10.94536100026744,
125,66.7112097399995,Q5,{},200,cache,11.918116999368067,
126,67.16803402799997,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,5.682746000275074,
127,67.29427250199933,Q1,"{""team"": ""udechile""}",200,cache,11.974459000157367,
128,67.91140930199981,Q5,{},200,cache,11.385384999812231,
129,68.66217129500001,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,6.247598999834736,
130,68.67681656399964,Q5,{},200,cache,10.85656299983384,
131,68.6880381459996,Q1,"{""team"": ""colocolo""}",200,cache,6.834374999925785,
132,69.46610502799922,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,cache,10.150461999728577,
133,69.6489711309996,Q1,"{""team"": ""ohiggins""}",200,cache,10.946994000732957,
134,69.96785679299956,Q1,"{""team"": ""udechile""}",200,cache,10.766067000076873,
135,70.05430113799957,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,cache,10.219865999715694,
136,70.25724497099964,Q2,"{""team"": ""udechile""}",200,cache,12.99643099991954,
137,72.59546379699987,Q5,{},200,cache,11.127011000098719,
138,73.33733618699989,Q2,"{""team"": ""colocolo""}",200,cache,14.649293000729813,
139,73.64310541199939,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,6.505491000098118,
140,73.74812589099929,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.25294400005805,
141,74.01409619399965,Q5,{},200,cache,11.36201700046513,
142,74.10412251099933,Q2,"{""team"": ""coquimbo""}",200,cache,12.750777999826823,
143,74.75243890499951,Q2,"{""team"": ""udechile""}",200,cache,8.830361999571323,
144,75.25964844600003,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.718021999309713,
145,75.3640563959998,Q2,"{""team"": ""udeconce""}",200,cache,13.093429999571526,
146,75.92061624500002,Q1,"{""team"": ""udechile""}",200,cache,10.893710999880568,
147,76.3034847429999,Q5,{},200,cache,11.326632000418613,
148,76.5076393700001,Q5,{},200,cache,11.275940000814444,
149,76.86792459799926,Q1,"{""team"": ""udechile""}",200,cache,11.438644000008935,
150,76.9560311819996,Q2,"{""team"": ""ucatolica""}",200,cache,13.700746000722575,
151,77.42417622599987,Q5,{},200,cache,8.060765000664105,
152,78.21965192599964,Q5,{},200,cache,11.604020000049786,
153,79.30387343299935,Q2,"{""team"": ""udechile""}",200,cache,11.893932000020868,
154,79.41634403899934,Q5,{},200,cache,11.227822999899217,
155,79.60336812999958,Q5,{},200,cache,11.212645999876258,
156,79.66821736699967,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,10.039019000032567,
157,79.8789921130001,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,6.527278000248771,
158,80.95599972699983,Q5,{},200,cache,11.343698000018776,
159,81.1890413709998,Q2,"{""team"": ""coquimbo""}",200,cache,7.342832000176713,
160,82.15330760699999,Q5,{},200,cache,7.948505000058503,
161,82.43209964299967,Q1,"{""team"": ""udechile""}",200,cache,10.760606000076223,
162,82.65262531699955,Q1,"{""team"": ""colocolo""}",200,cache,10.879065000153787,
163,82.9433822789997,Q2,"{""team"": ""colocolo""}",200,cache,13.193621000027633,
164,84.15968277199954,Q5,{},200,cache,11.34863800052699,
165,84.68895312199948,Q2,"{""team"": ""colocolo""}",200,cache,3.1886970000414294,
166,85.90679636299956,Q2,"{""team"": ""colocolo""}",200,cache,13.472021999405115,
167,86.23045583699968,Q5,{},200,cache,12.643545999708294,
168,86.86830029699922,Q5,{},200,cache,12.947594999786816,
169,86.88785030599956,Q1,"{""team"": ""udechile""}",200,cache,10.973880999699759,
170,87.856403279,Q2,"{""team"": ""udechile""}",200,cache,13.595354999779374,
171,88.35730319100003,Q5,{},200,cache,12.084089000381937,
172,88.51428344299984,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,11.094641999989108,
173,88.9594214660001,Q5,{},200,cache,11.679499999445397,
174,89.07687674099998,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.478659000000334,
175,89.11697109299985,Q1,"{""team"": ""udechile""}",200,cache,11.113202000160527,
176,89.21179051599938,Q5,{},200,cache,11.928392999834614,
177,89.65778659199987,Q5,{},200,cache,11.766222000005655,
178,89.79115184900002,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,cache,4.166405999967537,
179,90.03998013199998,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,11.49400800022704,
180,90.3352435679999,Q1,"{""team"": ""udechile""}",200,cache,11.332746000334737,
181,90.64246743799958,Q5,{},200,cache,11.579920999793103,
182,91.48755590499968,Q5,{},200,cache,12.296323000555276,
183,92.4612882880001,Q5,{},200,cache,12.417699000252469,
184,92.5664003060001,Q5,{},200,cache,11.326900999847567,
185,92.78854169999977,Q2,"{""team"": ""udechile""}",200,cache,7.058419000713911,
186,93.00732146599967,Q1,"{""team"": ""udeconce""}",200,cache,10.991885000294133,
187,93.969341815,Q5,{},200,cache,11.338964000060514,
188,96.053290027,Q2,"{""team"": ""colocolo""}",200,cache,13.318303999767522,
189,96.80593026599945,Q1,"{""team"": ""ucatolica""}",200,cache,2.5865110001177527,
190,96.84193944299932,Q5,{},200,cache,12.315442000726762,
191,97.3343105949998,Q5,{},200,cache,13.079708000077517,
192,97.55223085799935,Q5,{},200,cache,11.598465000133729,
193,97.80846426399967,Q5,{},200,cache,3.1537949998892145,
194,98.36363820099996,Q1,"{""team"": ""udeconce""}",200,cache,12.276919000214548,
195,98.7599872539995,Q2,"{""team"": ""ucatolica""}",200,cache,14.281696000580268,
196,98.76648450899938,Q5,{},200,cache,15.079765999871597,
197,98.79695121799978,Q5,{},200,cache,3.365718000168272,
198,98.86579043799975,Q5,{},200,cache,11.821356999462296,
199,99.01729419999992,Q2,"{""team"": ""udeconce""}",200,cache,14.091410000219184,
200,100.05786197099951,Q1,"{""team"": ""depconce""}",200,cache,11.604772999817214,
