seq,t_offset_s,query_type,params,status,source,latency_ms,error
39,17.32992187399941,Q2,"{""team"": ""laserena""}",200,scraper,26191.90157599951,
40,17.598817922000308,Q5,{},200,cache,4.930954000883503,
41,17.81587484999909,Q2,"{""team"": ""coquimbo""}",200,scraper,26528.527014001156,
42,17.90489592800077,Q2,"{""team"": ""everton""}",200,scraper,30874.56247800037,
43,19.04981097900054,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,4.756254998937948,
44,19.76856450500054,Q2,"{""team"": ""colocolo""}",200,scraper,28388.478333999956,
45,20.12697284800015,Q2,"{""team"": ""colocolo""}",200,scraper,28037.64825200051,
46,21.03041099999973,Q5,{},200,cache,4.049519000545843,
47,21.057751246999032,Q2,"{""team"": ""udechile""}",200,cache,4.6312499998748535,
48,22.63999348499965,Q5,{},200,cache,4.87528600024234,
49,24.39383946399903,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,3.220831000362523,
50,24.841683627999373,Q1,"{""team"": ""udechile""}",200,cache,3.3891740004037274,
51,25.63303400299992,Q4,"{""date_from"": ""2026-08-09"", ""date_to"": ""2026-08-15""}",200,scraper,27942.729504000454,
52,26.003581864000807,Q2,"{""team"": ""udechile""}",200,cache,4.5715809992543655,
53,26.207602070000576,Q2,"{""team"": ""cobresal""}",200,scraper,26435.31635799991,
54,26.268341618000704,Q3,"{""team_a"": ""huachipato"", ""team_b"": ""limache""}",200,scraper,27926.04895600016,
55,26.39463920200069,Q5,{},200,cache,3.3241219989577075,
56,26.6864908309999,Q1,"{""team"": ""coquimbo""}",200,cache,4.758905999551644,
57,27.201564994000364,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,scraper,31138.89675700011,
58,27.243646623999666,Q2,"{""team"": ""coquimbo""}",200,scraper,29533.009040000252,
59,28.253398827999263,Q1,"{""team"": ""udechile""}",200,cache,3.9605269994353876,
60,28.518845393000447,Q3,"{""team_a"": ""audax"", ""team_b"": ""udeconce""}",200,scraper,31290.66347400112,
61,30.57121163100055,Q5,{},200,cache,4.412027999933343,
62,32.70740225699956,Q2,"{""team"": ""colocolo""}",200,cache,4.158548999839695,
63,33.171301815000334,Q1,"{""team"": ""everton""}",200,scraper,26700.65548599996,
64,33.75797018999947,Q5,{},200,cache,4.682270999182947,
65,33.95206860200051,Q2,"{""team"": ""coquimbo""}",200,scraper,28718.679744000838,
66,34.10225027100023,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,4.863326999839046,
67,34.68535059500027,Q5,{},200,cache,4.314620000513969,
68,34.738946654000756,Q3,"{""team_a"": ""everton"", ""team_b"": ""udechile""}",200,scraper,28441.516252998554,
69,35.302616016000684,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,4.256913000062923,
70,35.59737271499944,Q2,"{""team"": ""udechile""}",200,cache,5.3196450007817475,
71,35.9553963340004,Q5,{},200,cache,3.8797569995949743,
72,36.027560353999434,Q5,{},200,cache,4.0172089993575355,
73,36.48702600700017,Q5,{},200,cache,3.7472040003194707,
74,36.929425749000075,Q2,"{""team"": ""udechile""}",200,cache,4.364622000139207,
75,37.500680986999214,Q5,{},200,cache,4.87520000024233,
76,39.5219741359997,Q5,{},200,cache,3.8499879992741626,
77,40.38737421099904,Q1,"{""team"": ""colocolo""}",200,scraper,22837.879652000993,
78,40.66078393799944,Q1,"{""team"": ""udeconce""}",200,scraper,22618.510704000073,
79,40.71464114899936,Q5,{},200,cache,5.0828980001824675,
80,41.02031240699944,Q1,"{""team"": ""colocolo""}",200,scraper,23817.13813799979,
81,42.66171604599913,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,4.784076998475939,
82,42.84185665299992,Q5,{},200,cache,4.107274000489269,
83,43.525257073999455,Q2,"{""team"": ""udechile""}",200,cache,5.006916000638739,
84,43.565649382999254,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,scraper,25675.895437998406,
85,44.20595280999987,Q2,"{""team"": ""udechile""}",200,cache,5.1950010001746705,
86,45.49871385999904,Q5,{},200,cache,4.419913000674569,
87,45.52537881600074,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,4.289102000257117,
88,45.744118872999024,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,3.8327539987221826,
89,46.86021890200027,Q2,"{""team"": ""udechile""}",200,cache,4.025202000775607,
90,47.66330745899904,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,5.501214000105392,
91,48.102480318000744,Q2,"{""team"": ""udechile""}",200,cache,5.342889000530704,
92,48.40518424000038,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,4.011749000710552,
93,48.96592186700036,Q5,{},200,cache,4.2267499993613455,
94,49.60702308500004,Q5,{},200,cache,4.910395999104367,
95,49.65420454500054,Q1,"{""team"": ""udechile""}",200,cache,4.263103999619489,
96,49.908941055999094,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,4.578188998493715,
97,50.437096526999085,Q1,"{""team"": ""ucatolica""}",200,scraper,16857.601199000783,
98,51.35397938300048,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,scraper,17661.251809000532,
99,51.60347157899923,Q5,{},200,cache,4.113970000616973,
100,51.66598916300063,Q5,{},200,cache,5.873375999726704,
101,51.68617520999942,Q1,"{""team"": ""udechile""}",200,cache,4.4060950003768085,
102,51.85392386999956,Q2,"{""team"": ""udechile""}",200,cache,4.106645999854663,
103,52.07155532899924,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,scraper,17593.944005000594,
104,52.11444780700003,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,scraper,23017.302009999185,
105,52.805443852999815,Q1,"{""team"": ""udechile""}",200,cache,3.649398000561632,
106,53.28075573100068,Q2,"{""team"": ""nublense""}",200,scraper,21068.6467609994,
107,53.369599986999674,Q2,"{""team"": ""udechile""}",200,cache,4.598977000568993,
108,53.458536375999756,Q2,"{""team"": ""udechile""}",200,cache,3.9787020014045993,
109,55.10755370299921,Q2,"{""team"": ""udechile""}",200,cache,5.065408000518801,
110,55.92595895299928,Q5,{},200,cache,4.84695400155033,
111,57.605969520000144,Q2,"{""team"": ""nublense""}",200,scraper,17196.29263600109,
112,57.631147612999484,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,4.527344999587513,
113,58.14540313299949,Q5,{},200,cache,4.062859001351171,
114,60.066340319999654,Q5,{},200,cache,4.501995999817154,
115,60.81782885299981,Q5,{},200,cache,4.294398000638466,
116,61.90148033399964,Q5,{},200,cache,6.763308998415596,
117,61.997648493999804,Q5,{},200,cache,4.695155999797862,
118,62.369947076000244,Q1,"{""team"": ""colocolo""}",200,scraper,14731.307449999804,
119,63.300623492999875,Q2,"{""team"": ""udechile""}",200,cache,4.0724560003582155,
120,63.63129219899929,Q1,"{""team"": ""udechile""}",200,cache,3.7132779998501064,
121,63.781312233999415,Q5,{},200,cache,4.396416999952635,
122,64.72089862199937,Q2,"{""team"": ""udeconce""}",200,scraper,15523.321474000113,
123,66.00789448599971,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,scraper,13930.145779999293,
124,66.04902652800047,Q5,{},200,cache,5.669350999596645,
125,66.71159773399995,Q5,{},200,cache,4.784906999702798,
126,67.16711215500072,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,5.126011001266306,
127,67.29355223499988,Q1,"{""team"": ""udechile""}",200,cache,4.778202001034515,
128,67.91112706400054,Q5,{},200,cache,4.48169199989934,
129,68.66155761099981,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,scraper,11456.98659700065,
130,68.67663273200014,Q5,{},200,cache,5.273011000099359,
131,68.68824809299986,Q1,"{""team"": ""colocolo""}",200,cache,4.7948640003596665,
132,69.46502231900013,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,scraper,13100.435861000733,
133,69.64933162099987,Q1,"{""team"": ""ohiggins""}",200,cache,5.647444000715041,
134,69.9671076579998,Q1,"{""team"": ""udechile""}",200,cache,5.360654000469367,
135,70.05369836499995,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,scraper,15202.600136999536,
136,70.25764176300072,Q2,"{""team"": ""udechile""}",200,cache,5.748709001636598,
137,72.59394100200007,Q5,{},200,cache,4.274966999219032,
138,73.3372644480005,Q2,"{""team"": ""colocolo""}",200,cache,11.16541800001869,
139,73.64310251700044,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,4.165775999354082,
140,73.74756836000051,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,4.0301349999936065,
141,74.01395533200048,Q5,{},200,cache,4.494717000852688,
142,74.1037844069997,Q2,"{""team"": ""coquimbo""}",200,cache,4.900824000287685,
143,74.75217808799971,Q2,"{""team"": ""udechile""}",200,cache,4.763920000186772,
144,75.25906227800078,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,2.9442220002238173,
145,75.36327564599924,Q2,"{""team"": ""udeconce""}",200,scraper,9241.547154999353,
146,75.92057224000018,Q1,"{""team"": ""udechile""}",200,cache,3.849328000796959,
147,76.30596385200079,Q5,{},200,cache,5.553891000090516,
148,76.50798357900021,Q5,{},200,cache,4.819118001250899,
149,76.86647181499939,Q1,"{""team"": ""udechile""}",200,cache,5.033165998611366,
150,76.95583539600011,Q2,"{""team"": ""ucatolica""}",200,scraper,8138.907550999647,
151,77.42381471999943,Q5,{},200,cache,4.391972999655991,
152,78.21920256900012,Q5,{},200,cache,4.126223000639584,
153,79.30364290100079,Q2,"{""team"": ""udechile""}",200,cache,4.975877000106266,
154,79.41615370599902,Q5,{},200,cache,5.96025000049849,
155,79.60245645400028,Q5,{},200,cache,5.351611000151024,
156,79.66815743699954,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,4.762930000651977,
157,79.88033762300074,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,5.807913999888115,
158,80.95496808799908,Q5,{},200,cache,3.9772989985067397,
159,81.18836208299945,Q2,"{""team"": ""coquimbo""}",200,cache,4.580126000291784,
160,82.15393589199994,Q5,{},200,cache,5.297188999975333,
161,82.43397669099977,Q1,"{""team"": ""udechile""}",200,cache,5.198105000090436,
162,82.65178139399904,Q1,"{""team"": ""colocolo""}",200,cache,4.95960900116188,
163,82.94430233399908,Q2,"{""team"": ""colocolo""}",200,cache,5.7502290001139045,
164,84.15957786999934,Q5,{},200,cache,3.7625419990945375,
165,84.68924168400008,Q2,"{""team"": ""colocolo""}",200,cache,4.150920000029146,
166,85.90648052799952,Q2,"{""team"": ""colocolo""}",200,cache,10.176482001043041,
167,86.230135582,Q5,{},200,cache,9.13732200024242,
168,86.8683385889999,Q5,{},200,cache,9.662848000516533,
169,86.88820526800009,Q1,"{""team"": ""udechile""}",200,cache,2.8264160009712214,
170,87.85536026000045,Q2,"{""team"": ""udechile""}",200,cache,10.884961999181542,
171,88.35824034299912,Q5,{},200,cache,12.049409000610467,
172,88.51490014900082,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,9.148486999038141,
173,88.95991819399933,Q5,{},200,cache,9.270647999073844,
174,89.07665516599991,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,364.2278829993302,
175,89.11696476900033,Q1,"{""team"": ""udechile""}",200,cache,324.90425699870684,
176,89.21152016899941,Q5,{},200,cache,230.77729899887345,
177,89.65776366799946,Q5,{},200,cache,4.251737000231515,
178,89.79158107500007,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,scraper,3092.680551999365,
179,90.03934839300018,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,9.299070999986725,
180,90.33606771700033,Q1,"{""team"": ""udechile""}",200,cache,2.837098001691629,
181,90.64234652199957,Q5,{},200,cache,3.0421709998336155,
182,91.48598478500026,Q5,{},200,cache,3.6525720006466145,
183,92.4598032190006,Q5,{},200,cache,3.6490299989964115,
184,92.56574262100003,Q5,{},200,cache,3.8843900001666043,
185,92.78801869000017,Q2,"{""team"": ""udechile""}",200,cache,3.4664269987843,
186,93.00674289000017,Q1,"{""team"": ""udeconce""}",200,cache,8.016746000066632,
187,93.97015521200046,Q5,{},200,cache,9.932323000612087,
188,96.0556028810006,Q2,"{""team"": ""colocolo""}",200,cache,989.1686539995135,
189,96.80607197899917,Q1,"{""team"": ""ucatolica""}",200,cache,240.52686400136736,
190,96.84238349400039,Q5,{},200,cache,203.88473000093654,
191,97.33421949399963,Q5,{},200,cache,9.46463699983724,
192,97.5532678719992,Q5,{},200,cache,9.646343998610973,
193,97.80859927799975,Q5,{},200,cache,9.272882000004756,
194,98.36279981000007,Q1,"{""team"": ""udeconce""}",200,cache,9.28583799941407,
195,98.75989633800054,Q2,"{""team"": ""ucatolica""}",200,cache,11.373982999430154,
196,98.7666145080002,Q5,{},200,cache,6.074524000723613,
197,98.79723559900049,Q5,{},200,cache,9.781033999388455,
198,98.86549305699918,Q5,{},200,cache,9.425004000149784,
199,99.01848185999916,Q2,"{""team"": ""udeconce""}",200,cache,10.20341500043287,
200,100.05869740100025,Q1,"{""team"": ""depconce""}",200,scraper,2466.4665020009124,
