seq,t_offset_s,query_type,params,status,source,latency_ms,error
69,35.30315094300022,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,2.446719000545272,
70,35.59729718200015,Q2,"{""team"": ""udechile""}",200,cache,13.288556999214052,
71,35.95557672999985,Q5,{},200,cache,2.8885860001537367,
72,36.02773696799977,Q5,{},200,cache,3.0567320000045584,
73,36.486106252000354,Q5,{},200,cache,3.584268999475171,
74,36.929300376000356,Q2,"{""team"": ""udechile""}",200,cache,3.4559880004962906,
75,37.500538846999916,Q5,{},200,cache,2.9629720002049,
76,39.524201447999985,Q5,{},200,cache,11.21215300008771,
77,40.38890360700043,Q1,"{""team"": ""colocolo""}",200,cache,10.749912000392214,
78,40.66151908699976,Q1,"{""team"": ""udeconce""}",200,cache,10.601808000501478,
79,40.714702844000385,Q5,{},200,cache,11.330553999869153,
80,41.01996930699988,Q1,"{""team"": ""colocolo""}",200,cache,10.807786999976088,
81,42.662047185999654,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,6.447458999900846,
82,42.84106368799985,Q5,{},200,cache,11.42126000013377,
83,43.52581402299984,Q2,"{""team"": ""udechile""}",200,cache,11.905241999556893,
84,43.566165107000415,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,scraper,3524.861687000339,
85,44.20600842299973,Q2,"{""team"": ""udechile""}",200,cache,14.601662999666587,
86,45.49813270499999,Q5,{},200,cache,2.969770999698085,
87,45.52535012299995,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,2.7763109992520185,
88,45.743524878000244,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,2.6519009998082765,
89,46.86043605699979,Q2,"{""team"": ""udechile""}",200,cache,3.847691000373743,
90,47.665057799999886,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,11.320986000100675,
91,48.10333302399977,Q2,"{""team"": ""udechile""}",200,cache,13.007993999963219,
92,48.406518425000286,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.643662999427761,
93,48.967344411999875,Q5,{},200,cache,11.256882999987283,
94,49.606878372999745,Q5,{},200,cache,11.450431000412209,
95,49.653964312000426,Q1,"{""team"": ""udechile""}",200,cache,10.186237000198162,
96,49.90900170700024,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.69419800023752,
97,50.437812338000185,Q1,"{""team"": ""ucatolica""}",200,cache,10.869620999983454,
98,51.354231117999916,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,scraper,3327.8999019994444,
99,51.603850071000124,Q5,{},200,cache,11.08475000000908,
100,51.66556963699986,Q5,{},200,cache,10.640368000167655,
101,51.68482951399983,Q1,"{""team"": ""udechile""}",200,cache,10.42970099933882,
102,51.854966881999644,Q2,"{""team"": ""udechile""}",200,cache,12.830154000766925,
103,52.07191141600015,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,10.91230100064422,
