seq,t_offset_s,query_type,params,status,source,latency_ms,error
47,21.05813170900001,Q2,"{""team"": ""udechile""}",200,cache,3.9815639993321383,
48,22.639454408000347,Q5,{},200,cache,11.856037999677937,
49,24.393706218999796,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,6.667712999842479,
50,24.84124588600025,Q1,"{""team"": ""udechile""}",200,cache,11.449051000454347,
51,25.633108940000056,Q4,"{""date_from"": ""2026-08-09"", ""date_to"": ""2026-08-15""}",200,cache,11.209844999939378,
52,26.003313903000162,Q2,"{""team"": ""udechile""}",200,cache,6.662431999757246,
53,26.207486522999716,Q2,"{""team"": ""cobresal""}",200,scraper,3628.4319390006203,
54,26.268031694000456,Q3,"{""team_a"": ""huachipato"", ""team_b"": ""limache""}",200,cache,7.171607000600488,
55,26.395822624000175,Q5,{},200,cache,11.621468999692297,
56,26.68637337400014,Q1,"{""team"": ""coquimbo""}",200,cache,11.189475999344722,
57,27.20139718399969,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,cache,2.588332000414084,
58,27.244361693999963,Q2,"{""team"": ""coquimbo""}",200,cache,12.478070999350166,
59,28.25348330700035,Q1,"{""team"": ""udechile""}",200,cache,3.2691550004528835,
60,28.519197352000447,Q3,"{""team_a"": ""audax"", ""team_b"": ""udeconce""}",200,cache,2.664003999598208,
61,30.571262782000304,Q5,{},200,cache,11.482116000479436,
62,32.70746673299982,Q2,"{""team"": ""colocolo""}",200,cache,12.221685999975307,
63,33.170644871999684,Q1,"{""team"": ""everton""}",200,cache,10.907949999818811,
64,33.75945635300013,Q5,{},200,cache,11.567618000299262,
65,33.95284461200026,Q2,"{""team"": ""coquimbo""}",200,cache,13.121279999722901,
66,34.10199757099963,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.717378999288485,
67,34.68588831299985,Q5,{},200,cache,11.535378000189667,
68,34.73912104900046,Q3,"{""team_a"": ""everton"", ""team_b"": ""udechile""}",200,cache,10.157495000385097,
69,35.30339793799976,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.48563499989541,
70,35.597709771000154,Q2,"{""team"": ""udechile""}",200,cache,11.781989999690268,
71,35.95531895699969,Q5,{},200,cache,12.36910599982366,
72,36.02835699099978,Q5,{},200,cache,10.865424000257917,
73,36.4873227449998,Q5,{},200,cache,11.168377000103646,
74,36.92956649000007,Q2,"{""team"": ""udechile""}",200,cache,12.29813300051319,
75,37.50090742700013,Q5,{},200,cache,11.225987000216264,
76,39.52578687799996,Q5,{},200,cache,11.971197999628203,
77,40.38745725700028,Q1,"{""team"": ""colocolo""}",200,cache,10.795920999953523,
78,40.66112975899978,Q1,"{""team"": ""udeconce""}",200,cache,10.606812999867543,
79,40.71543727700009,Q5,{},200,cache,11.016172999916307,
80,41.02038594300029,Q1,"{""team"": ""colocolo""}",200,cache,10.715059000176552,
81,42.66233890700005,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.208112999862351,
82,42.841228840999975,Q5,{},200,cache,11.179347000506823,
83,43.52574173599987,Q2,"{""team"": ""udechile""}",200,cache,11.998775000392925,
84,43.56627786599984,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,9.779459000128554,
85,44.20614376499998,Q2,"{""team"": ""udechile""}",200,cache,13.111369999933231,
86,45.497429818000455,Q5,{},200,cache,11.314836000565265,
87,45.52539260600042,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.190989999500744,
88,45.74540410700047,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.195785999712825,
89,46.86123938000037,Q2,"{""team"": ""udechile""}",200,cache,12.994419999813545,
90,47.663940483999795,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.163977000047453,
91,48.10309769699961,Q2,"{""team"": ""udechile""}",200,cache,13.012932000492583,
92,48.40629685699969,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.70654100021784,
93,48.9671745579999,Q5,{},200,cache,11.967915000241192,
94,49.607424421999895,Q5,{},200,cache,11.10327199967287,
95,49.654161946000386,Q1,"{""team"": ""udechile""}",200,cache,10.194370000135677,
96,49.909211510000205,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,11.317526000311773,
97,50.43765614299991,Q1,"{""team"": ""ucatolica""}",200,cache,10.725624999395222,
98,51.35390599600032,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.198820999903546,
99,51.60486117799974,Q5,{},200,cache,11.150715999974636,
100,51.665640570000505,Q5,{},200,cache,10.58534999992844,
101,51.68485672499992,Q1,"{""team"": ""udechile""}",200,cache,10.231739999653655,
102,51.854864165000436,Q2,"{""team"": ""udechile""}",200,cache,13.06538599965279,
103,52.071043605999876,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",200,cache,10.05943199925241,
104,52.11463042000014,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,9.852285999841115,
105,52.805706811000164,Q1,"{""team"": ""udechile""}",200,cache,11.883737000061956,
106,53.280677949000165,Q2,"{""team"": ""nublense""}",200,scraper,3547.027922999405,
107,53.369117496999934,Q2,"{""team"": ""udechile""}",200,cache,15.835316999982751,
108,53.458914924000055,Q2,"{""team"": ""udechile""}",200,cache,13.981486999909976,
109,55.10717425999974,Q2,"{""team"": ""udechile""}",200,cache,3.4376590001556906,
110,55.92664138700002,Q5,{},200,cache,3.029870000318624,
111,57.605997786000444,Q2,"{""team"": ""nublense""}",200,cache,13.24874199963233,
112,57.631185440999616,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,9.699748999992153,
113,58.145897905999846,Q5,{},200,cache,11.30568500047957,
114,60.06874651700036,Q5,{},200,cache,11.48837800064939,
115,60.817739877999884,Q5,{},200,cache,11.465340000540891,
116,61.901906496000265,Q5,{},200,cache,11.81070499933412,
117,61.99743155299984,Q5,{},200,cache,11.145498999212577,
118,62.37057765099962,Q1,"{""team"": ""colocolo""}",200,cache,10.725244999775896,
119,63.3018368310004,Q2,"{""team"": ""udechile""}",200,cache,12.105986999813467,
120,63.630740651999986,Q1,"{""team"": ""udechile""}",200,cache,11.205398999663885,
121,63.780691322000166,Q5,{},200,cache,11.379906000001938,
122,64.72163830400041,Q2,"{""team"": ""udeconce""}",200,scraper,4440.7376440003645,
123,66.00741765400016,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,13.00894399992103,
124,66.04897755799993,Q5,{},200,cache,11.236440000175207,
125,66.71153468900047,Q5,{},200,cache,11.502806999487802,
126,67.16801978100011,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,7.156586999371939,
127,67.29448198200043,Q1,"{""team"": ""udechile""}",200,cache,3.023970999493031,
128,67.9112852520002,Q5,{},200,cache,3.5321000004842062,
129,68.66176596900004,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,2.95589400047902,
130,68.6769032430002,Q5,{},200,cache,3.595268000026408,
131,68.68774404400028,Q1,"{""team"": ""colocolo""}",200,cache,3.1440939992535277,
132,69.46518772299987,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,cache,8.802643999842985,
133,69.6505790860001,Q1,"{""team"": ""ohiggins""}",200,cache,10.892809000324633,
134,69.96738150700003,Q1,"{""team"": ""udechile""}",200,cache,8.783531000517542,
135,70.05466267199972,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,cache,10.368858000219916,
136,70.2577715110001,Q2,"{""team"": ""udechile""}",200,cache,13.230401999862806,
137,72.5952833399997,Q5,{},200,cache,11.27845500013791,
138,73.33795583499978,Q2,"{""team"": ""colocolo""}",200,cache,11.943380999582587,
139,73.6426733039998,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.720768999817665,
140,73.74802688199998,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.295746000338113,
141,74.014084292,Q5,{},200,cache,11.295565999716928,
142,74.10404443199968,Q2,"{""team"": ""coquimbo""}",200,cache,12.668901999859372,
143,74.75221376900026,Q2,"{""team"": ""udechile""}",200,cache,12.57158799944591,
144,75.25946923100037,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,6.847562000075413,
145,75.36399362500015,Q2,"{""team"": ""udeconce""}",200,cache,12.909506000141846,
146,75.92035353600022,Q1,"{""team"": ""udechile""}",200,cache,10.851355000340845,
147,76.3032058509998,Q5,{},200,cache,11.189293999450456,
148,76.50820513500003,Q5,{},200,cache,11.134094000226469,
149,76.86633042799986,Q1,"{""team"": ""udechile""}",200,cache,10.752698000032979,
150,76.95573355299985,Q2,"{""team"": ""ucatolica""}",200,scraper,3300.944225999956,
151,77.42471658700015,Q5,{},200,cache,15.861036999922362,
152,78.21935658599978,Q5,{},200,cache,2.801981000629894,
153,79.30316403400047,Q2,"{""team"": ""udechile""}",200,cache,3.505130000121426,
154,79.41701462000037,Q5,{},200,cache,3.3381129996996606,
155,79.60272228600024,Q5,{},200,cache,2.7230020004935795,
156,79.66767289400013,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,2.5565289997757645,
157,79.87963524899988,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,2.7876689991899184,
158,80.95591509400037,Q5,{},200,cache,9.356745000332012,
159,81.18893453800047,Q2,"{""team"": ""coquimbo""}",200,cache,13.423182000224188,
160,82.15421074799997,Q5,{},200,cache,9.161646999928053,
161,82.43308039800013,Q1,"{""team"": ""udechile""}",200,cache,11.029414000404358,
162,82.65292830100043,Q1,"{""team"": ""colocolo""}",200,cache,11.082156000156829,
163,82.94289994199971,Q2,"{""team"": ""colocolo""}",200,cache,13.04178700047487,
164,84.16009225200014,Q5,{},200,cache,11.263465999945765,
165,84.6895283140002,Q2,"{""team"": ""colocolo""}",200,cache,13.171446999876935,
166,85.90673882900046,Q2,"{""team"": ""colocolo""}",200,cache,12.31313400057843,
167,86.22985609300031,Q5,{},200,cache,11.151933999826724,
168,86.86826378600017,Q5,{},200,cache,11.075443000663654,
169,86.88797661999979,Q1,"{""team"": ""udechile""}",200,cache,10.119769000084489,
170,87.85665542199968,Q2,"{""team"": ""udechile""}",200,cache,12.99492099951749,
171,88.35805398499997,Q5,{},200,cache,11.912469999515451,
172,88.51468168199972,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.599651000120502,
173,88.9593738780004,Q5,{},200,cache,11.138042000311543,
174,89.07622222700047,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,9.923648999574652,
175,89.11668435800038,Q1,"{""team"": ""udechile""}",200,cache,10.440658999868901,
176,89.2117765869998,Q5,{},200,cache,11.068677000366733,
177,89.65792621299988,Q5,{},200,cache,12.046912999721826,
178,89.7917701790002,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,cache,10.458114999892132,
179,90.04096458999993,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.064828999929887,
180,90.33487522300038,Q1,"{""team"": ""udechile""}",200,cache,10.700551999434538,
181,90.64248202700037,Q5,{},200,cache,11.074782999457966,
182,91.48803952900016,Q5,{},200,cache,11.106660999757878,
183,92.46076588600044,Q5,{},200,cache,11.017001000254822,
184,92.56650486600029,Q5,{},200,cache,11.142973999994865,
185,92.7884975449997,Q2,"{""team"": ""udechile""}",200,cache,11.735149999367422,
186,93.00790402300026,Q1,"{""team"": ""udeconce""}",200,cache,10.317236999981105,
187,93.97076220500003,Q5,{},200,cache,11.060104999160103,
188,96.05653110799994,Q2,"{""team"": ""colocolo""}",200,cache,11.697750999701384,
189,96.80644152900004,Q1,"{""team"": ""ucatolica""}",200,cache,10.736332000305993,
190,96.84278101699965,Q5,{},200,cache,10.399874999166059,
191,97.33429550300025,Q5,{},200,cache,11.78658800017729,
192,97.5529198940003,Q5,{},200,cache,11.168259000442049,
193,97.80796231099976,Q5,{},200,cache,11.240339999858406,
194,98.36338907400022,Q1,"{""team"": ""udeconce""}",200,cache,10.700852000809391,
195,98.760076734,Q2,"{""team"": ""ucatolica""}",200,cache,12.11949100070342,
196,98.76634782400015,Q5,{},200,cache,9.563853000145173,
197,98.79755804399974,Q5,{},200,cache,10.9715700000379,
198,98.86617402400043,Q5,{},200,cache,11.48495399957028,
199,99.01741259699975,Q2,"{""team"": ""udeconce""}",200,cache,13.035418999606918,
200,100.0589334920005,Q1,"{""team"": ""depconce""}",200,cache,10.836576999281533,
